,Unnamed: 0,unique_trajectory_id,condition,VPCode,landmark_rotation,respx,respz,targetx,targetz,trajectory_id,target,jitterx,jitterz,startx,startz,belief_respx,belief_respz,endidx,task_finished,target_loc
709,709,709,combined,sub15,-0.0,2.417140994604676,0.9439280749533376,1.8031417210826617,1.1709739252823081,0-5-8,1.8-1.17,-0.0311401520369581,-0.0554256797854178,-0.054586913390442,0.06301286846943932,2.0756300941666552,0.2676180993119709,142,True,1.834
710,710,710,combined,sub03,-0.0,1.9263808710422043,0.7162731722228441,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.0160854775456367,-0.1146634901319975,-0.0977322453721317,0.010870792024184839,2.13285744601282,0.1003784953296526,146,True,1.787
715,715,715,combined,sub07,-0.0,2.0551640440669248,1.0508028016066964,1.803141721082662,1.1709739252823081,0-7-8,1.8-1.17,0.0291721819197247,0.0028425780987737,-0.0912599367601596,-0.05320664520340512,2.068442238884603,0.5212804289472808,141,True,1.774
4,4,4,conflict,sub02,-15.0,2.476485179611994,1.0367455736547648,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.0643662736505239,0.0025058701302918,-0.0892159497893555,0.07730548144206406,2.10477614899956,0.5590587023641386,151,True,1.739
5,5,5,conflict,sub09,-15.0,1.5696663502500243,0.6699840548761138,1.8031417210826612,1.1709739252823081,0-7-8,1.8-1.17,-0.0648069759620658,0.0166606251298016,-0.1023501241884845,-0.0021268963420241205,1.5608353290960115,0.363419487927645,156,True,1.868
9,9,9,conflict,sub09,-15.0,-1.6505654094807962,1.4056031014919974,-1.8031417210826615,1.1709739252823081,1-7-8,-1.8-1.17,0.0241509852952092,-0.0281363156907631,-0.0977248090764196,-0.0560074487290495,-2.099091924221569,0.2486407751330307,121,True,-1.827
14,14,14,conflict,sub08,-15.0,1.250214668300615,-0.9811070458540017,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,-0.0923955056590446,-0.0024331227120192,0.0334569038014634,0.08461699083723617,1.5437315033352437,-0.5921057474963348,126,True,2.203
17,17,17,conflict,sub02,-15.0,2.225664506862878,0.6325976780033616,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.0409702828003793,-0.1440055484255912,0.117069637151982,0.017782620925241965,2.1090895652618964,0.1410426845919143,131,True,1.844
22,22,22,conflict,sub06,-15.0,-1.5580384491211834,1.2458337042191399,-1.8031417210826617,1.1709739252823081,1-7-8,-1.8-1.17,0.0211620566921071,0.0119242659333598,-0.0546132754851204,0.08301035415859304,-1.8898436255271192,0.2254155538589176,146,True,-1.824
25,25,25,conflict,sub12,-15.0,2.414169839304136,-0.6244985718247775,2.110498444412477,0.4102393400595713,2-6-8,2.11-0.41,0.0104040255951773,-0.275124430908966,0.0623043160721349,-0.056202509636782194,2.3139027271238866,-0.7165138626914104,123,True,2.1
29,29,29,conflict,sub02,-15.0,-1.932246752314188,1.4981761866369099,-1.8031417210826617,1.1709739252823081,1-7-8,-1.8-1.17,-0.0684870208756462,-0.1351432167403329,-0.0656364517362771,-0.08163888490636317,-2.103940155798953,0.3961629912516963,135,True,-1.735
35,35,35,conflict,sub04,-15.0,2.011657150175799,0.8964639162332693,1.8031417210826615,1.1709739252823081,0-7-8,1.8-1.17,-0.05319058993793,-0.0280183337470411,-0.0573654098983046,-0.016899068409930162,1.6925546647571967,0.7815716590267835,152,True,1.856
40,40,40,conflict,sub09,-15.0,1.8900217261148529,-0.49639606332661823,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,-0.0819876130361799,-0.0192226532919962,-0.0741081136339279,-0.039794168978506184,2.2453598139862025,-0.6535653532647192,146,True,2.192
48,48,48,conflict,sub13,-15.0,-1.7108496464313232,1.3996608282737941,-2.1104984444124772,0.4102393400595714,3-4-8,-2.11-0.41,0.0144620738210793,0.0832667865252247,-0.016275979416873,0.07092381577623919,-2.1938185130568315,-0.1847366165780111,166,True,-2.125
63,63,63,conflict,sub06,-15.0,-1.8244610809571629,1.032552322105868,-2.1104984444124772,0.4102393400595713,3-5-8,-2.11-0.41,0.0106102362149402,-0.0164354346404003,-0.0837520514529079,0.08101359052260537,-2.0154925417236216,-0.2574802839183166,121,True,-2.121
64,64,64,conflict,sub14,-15.0,-2.4447688040115296,0.9168641822365522,-2.1104984444124772,0.4102393400595714,3-4-8,-2.11-0.41,-0.2082721313888868,0.0039703859574133,0.0772636938001942,0.01935515069433269,-2.7841170688419026,-0.5044488404310314,147,True,-1.902
67,67,67,conflict,sub12,-15.0,2.2613866038837367,1.0395939698705714,1.8031417210826612,1.1709739252823081,0-5-8,1.8-1.17,-0.041139219450483,0.210453907480712,-0.0761325710561561,-0.013896379739508635,2.0925678776602337,0.9358124029389562,151,True,1.844
68,68,68,conflict,sub11,-15.0,1.8575830902925567,0.9126226824669813,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.0802589838418007,0.0427765138152965,-0.0763032366032237,-0.06782178653086146,1.9062225488340805,0.373324406812852,151,True,1.723
82,82,82,conflict,sub07,-15.0,-1.8389177139686903,1.1459391525869584,-2.110498444412477,0.4102393400595713,3-4-8,-2.11-0.41,0.0025630801838223,-0.0782830915564626,0.099518544050949,-0.03703092824577492,-2.139623684729566,-0.3636557290705252,143,True,-2.113
86,86,86,conflict,sub01,-15.0,1.8660077394043424,0.22003560505019693,2.1104984444124772,0.4102393400595713,2-6-8,2.11-0.41,0.0938853347539122,0.0218060162004029,0.0519078335234436,0.0782739702658749,1.7703968357353983,-0.3377585026539312,121,True,2.017
91,91,91,conflict,sub18,-15.0,-1.5462526891929205,0.5517155421313888,-2.1104984444124772,0.4102393400595713,3-4-8,-2.11-0.41,0.0743480667964124,-0.0717233914296951,0.0604805182114067,-0.04242477206679163,-2.3476509674932258,-0.3969437125008181,146,True,-2.185
99,99,99,conflict,sub09,-15.0,2.3621079799736844,-0.2065053744704778,2.1104984444124772,0.4102393400595714,2-5-8,2.11-0.41,0.0698963297684485,0.0779272613399178,-0.0740467291941746,-0.07012270057500258,2.160307333520192,-0.9499772952723422,167,True,2.041
102,102,102,conflict,sub16,-15.0,-1.7181478554267802,0.05292002114493077,-2.1104984444124772,0.41023934005957124,3-7-8,-2.11-0.41,0.0763720739974082,-0.089198363315427,-0.0279252794135372,0.053049525719604196,-1.75397873726775,-0.7387898291389863,131,True,-2.187
106,106,106,conflict,sub14,-15.0,1.8309917710879249,-0.4600826728310212,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,0.0012464748432744,-0.0924397095426608,-0.012573463776411,0.06243231199680854,1.924125909943135,-0.6280997000636341,147,True,2.109
108,108,108,conflict,sub10,-15.0,-1.834751141396612,0.7929521253326748,-2.1104984444124772,0.4102393400595713,3-5-8,-2.11-0.41,0.0695212242745304,0.0190602193025181,-0.0748557145677377,0.059182772521169213,-2.104489784943058,-0.3735792083469864,135,True,-2.18
110,110,110,conflict,sub08,-15.0,1.8403065590578669,0.4929048652829704,1.803141721082662,1.1709739252823081,0-4-8,1.8-1.17,0.0251776302546392,-0.0114331047867983,0.0783982895781604,0.0015909825700978208,1.8098678385193392,-0.096530306512761,150,True,1.778
111,111,111,conflict,sub17,-15.0,-1.7097074507261243,1.029635252434253,-1.803141721082662,1.1709739252823081,1-7-8,-1.8-1.17,-0.0087864660720521,-0.3525339464855581,-0.0139519661907721,-0.0433707545058899,-2.1355660275811936,-0.4054751096333492,139,True,-1.794
112,112,112,conflict,sub17,-15.0,-2.094115108644472,-0.06469691328348581,-2.1104984444124772,0.4102393400595714,3-4-8,-2.11-0.41,0.004682426253101,0.0873975210046167,0.0199838102310435,0.056280698094091086,-2.505579479776311,-0.4475134937582506,162,True,-2.115
116,116,116,conflict,sub13,-15.0,-2.082528501763574,1.1234114079616784,-2.1104984444124777,0.4102393400595714,3-6-8,-2.11-0.41,-0.0600413353662743,0.0958566762224537,0.0462116579320495,0.08065470114906104,-2.4115299993008987,-0.2258953938293402,158,True,-2.05
117,117,117,conflict,sub04,-15.0,2.227511680192644,0.8536556785700209,1.8031417210826617,1.1709739252823081,0-5-8,1.8-1.17,-0.0147924725217107,0.1524004141378749,0.0126188651239038,0.046812786922740934,1.7360958328466296,0.5333037890851248,157,True,1.818
119,119,119,conflict,sub03,-15.0,-1.967251156863138,1.1227095483704153,-2.1104984444124777,0.4102393400595713,3-6-8,-2.11-0.41,0.0320501075128338,-0.0212946733643326,0.0614212962612009,-0.03966842335406251,-2.0105893875631686,-0.1316990245898225,156,True,-2.143
122,122,122,conflict,sub06,-15.0,2.5695612765250493,-0.6027396979408897,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,0.0909443580725453,0.0214905921461156,0.0627494704854761,0.047193974250917425,2.4581448310301366,-0.7339699889178856,137,True,2.02
135,135,135,conflict,sub11,-15.0,0.7479034088252524,-0.5081434777475002,1.8031417210826615,1.1709739252823081,0-5-8,1.8-1.17,0.0262867730642284,-0.100893071782202,0.0826336941001426,0.09303644083238793,1.0682782465587175,0.4345435335663202,169,True,1.777
136,136,136,conflict,sub02,-15.0,1.8196966928895648,-0.45962431526941816,2.1104984444124772,0.4102393400595712,2-6-8,2.11-0.41,-0.0101599240677981,-0.0106987562848326,0.0939417700221822,0.07165273496826441,2.408835764213644,-0.9297055120856742,132,True,2.121
138,138,138,conflict,sub06,-15.0,2.126086874086222,0.5999908805294047,1.803141721082662,1.1709739252823081,0-4-8,1.8-1.17,0.012308003639173,0.08787403845408,0.1081198336625345,-0.01537569564488861,2.0671998519786303,0.1082862548192739,141,True,1.791
147,147,147,conflict,sub01,-15.0,2.17123110599588,-0.6151667645222212,2.1104984444124772,0.4102393400595714,2-5-8,2.11-0.41,0.0534192959485351,0.0188577993675003,-0.1204023539133294,0.0077500034656031724,2.3625572437077675,-0.4403009823831039,151,True,2.057
149,149,149,conflict,sub05,-15.0,-1.6715897094415917,1.5227137458168656,-1.8031417210826612,1.170973925282308,1-4-8,-1.8-1.17,-0.0941892490975556,-0.0276511207934591,-0.0168647269791379,0.07875629306727328,-2.1302223019472835,0.2784542766720427,141,True,-1.709
151,151,151,conflict,sub02,-15.0,-1.702407941422572,1.0695056537410974,-2.1104984444124772,0.4102393400595714,3-4-8,-2.11-0.41,-0.0023700530209179,0.1182902197908729,0.1079993894480398,-0.035702764330098224,-1.817840841022525,-0.0559401027754581,146,True,-2.108
156,156,156,conflict,sub10,-15.0,2.3431351142497183,-0.579296989662113,2.1104984444124772,0.4102393400595713,2-6-8,2.11-0.41,0.0809227300089087,-0.0833356622731447,0.0780374948046388,0.08722551967732628,2.185033048562371,-0.4247589579876544,128,True,2.03
158,158,158,conflict,sub14,-15.0,-2.366986973016592,1.506841757671733,-2.1104984444124777,0.4102393400595712,3-6-8,-2.11-0.41,-0.3546478863913301,-0.0215931561629222,0.0245447524735948,0.03824622130142108,-2.201078021683994,-0.0185348607741455,151,True,-1.756
164,164,164,conflict,sub06,-15.0,1.8337890564220989,0.6436062434851576,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.1760893862990886,-0.0012238150088548,0.0386315539686118,0.08261828462359921,1.6897915425176837,0.3846619570762429,126,True,1.979
169,169,169,conflict,sub16,-15.0,-2.0744272285096503,0.10249418118717468,-2.1104984444124772,0.41023934005957124,3-6-8,-2.11-0.41,0.0026284765800377,-0.0136662043265268,0.0247430883834085,0.11078866577423863,-2.198343837568215,-0.3667580660225287,149,True,-2.113
170,170,170,conflict,sub05,-15.0,2.187821807931149,0.4319549960532714,1.803141721082662,1.1709739252823081,0-5-8,1.8-1.17,0.105577119118941,0.0422755938252291,-0.0243503497720828,0.10145699553906162,2.0431786392860776,0.1989480193028933,146,True,1.698
178,178,178,conflict,sub14,-15.0,1.715300687471757,0.5078026652781915,1.8031417210826615,1.170973925282308,0-6-8,1.8-1.17,-0.0895579997235095,-0.0117577383456924,0.1186153863784134,-0.01998056400560888,1.7260631027186206,0.2973269111611964,135,True,1.893
186,186,186,conflict,sub09,-15.0,2.250512383419363,0.5715870559072674,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.1925470767922632,-0.0700783798169911,0.0654843065135589,0.05763250417356003,2.0138524327519742,0.0759502565974246,136,True,1.996
187,187,187,conflict,sub06,-15.0,2.516028558577601,-0.3301362610647125,2.1104984444124772,0.41023934005957124,2-6-8,2.11-0.41,0.1572420695218041,-0.0175562583288059,0.0640591807455351,-0.037910389860869254,2.574925276164413,-0.9726156695119328,126,True,1.953
190,190,190,conflict,sub17,-15.0,2.2833597864659327,-0.4668424015545831,2.110498444412477,0.4102393400595712,2-4-8,2.11-0.41,-0.0285539763732616,-0.030437603806829,0.0827831306046154,-0.04960254258315522,2.337383657921744,-0.4345473838447017,136,True,2.139
192,192,192,conflict,sub10,-15.0,-2.701855056728726,0.7728367546053181,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,-0.1779995273227771,-0.0490815447357294,-0.1073260974043704,0.04159278276098455,-2.61818554484968,-0.5474761754773844,127,True,-1.932
197,197,197,conflict,sub16,-15.0,1.6100884506235782,0.3604894808479599,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,0.004506775143729,0.0388468862990304,0.0208427235871358,0.054792791599625246,1.9174972410465667,-0.0706172004176458,131,True,1.799
199,199,199,conflict,sub02,-15.0,-1.4740244354570682,-1.4424416396621722,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,0.0886156952284541,-0.1050836772074018,0.0248765975428441,0.09875773576885993,-2.1140680337946955,-0.91809467773762,131,True,-2.199
200,200,200,conflict,sub16,-15.0,-2.31703204025206,0.5586948481008426,-2.1104984444124777,0.4102393400595714,3-5-8,-2.11-0.41,-0.0623867292672997,0.016839604672534,-0.0770671714579262,-0.022157658298922245,-2.3039660420336494,-0.1518704574058922,136,True,-2.048
211,211,211,conflict,sub16,-15.0,-0.9592844995384276,0.9097084858419788,-1.8031417210826615,1.1709739252823081,1-6-8,-1.8-1.17,-0.0454912650654077,-0.0010740057644197,0.0333461343415807,0.04824653828771863,-1.108440690820145,0.3903044211890423,173,True,-1.758
212,212,212,conflict,sub08,-15.0,-1.7901847723994966,1.332536814725041,-2.110498444412477,0.4102393400595713,3-5-8,-2.11-0.41,0.0383637805700953,-0.0284969465225803,-0.0292698505002508,0.06326903136340012,-1.9909243818589288,-0.0780289734426025,136,True,-2.149
214,214,214,conflict,sub15,-15.0,1.9100501100843328,0.7710351083818893,1.803141721082662,1.1709739252823081,0-4-8,1.8-1.17,-0.049325496881351,0.0313057488948756,0.1008059690140202,-0.038606215911425545,1.8522082081045448,0.5065132870357246,131,True,1.852
216,216,216,conflict,sub03,-15.0,2.1594199410981325,-0.48753848604034444,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,0.0243181369581113,-0.0671701009718444,0.1075368118147216,0.032539078190122916,2.0753341304334803,-0.6979136405021759,131,True,2.086
217,217,217,conflict,sub17,-15.0,-1.8438403870956472,0.3568258011986049,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,0.2216640270057771,0.0312447552558398,0.0830476091630699,0.09292328101505765,-1.7921165683357512,-0.3585178248067231,141,True,-2.332
219,219,219,conflict,sub10,-15.0,2.3868662568652246,0.02188916497608384,2.1104984444124772,0.4102393400595714,2-4-8,2.11-0.41,-0.0156778267058032,0.0484774813204989,0.0935761295826135,0.027436993392342734,1.9479496841252304,-0.2874781322818684,136,True,2.126
220,220,220,conflict,sub01,-15.0,1.9520287624286008,0.7578674288299166,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,-0.0146312689064072,0.1392721500127064,0.1038797686560676,-0.05815027148393215,1.5068770902852875,0.5390107282091032,142,True,1.818
221,221,221,conflict,sub03,-15.0,-1.4440256127434798,1.4702022297098103,-1.8031417210826617,1.1709739252823081,1-6-8,-1.8-1.17,0.1715755788213828,-0.0725824231449504,-0.0018130840141114,0.12109785737252987,-2.2002896108905,0.4167786951622796,157,True,-1.975
223,223,223,conflict,sub15,-15.0,2.5893328436992835,0.602768659011051,1.8031417210826617,1.1709739252823081,0-5-8,1.8-1.17,0.1704068304739894,0.0292060006223712,-0.0115133472793989,0.07288618789007639,2.200443236028457,0.4820353076326486,156,True,1.633
229,229,229,conflict,sub12,-15.0,-1.3154909743544894,1.0901264414827465,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,0.0182274577028111,0.038232448087237,-0.0628053845005605,-0.032349754043470624,-1.7832734765767069,0.0208231686709237,121,True,-2.129
231,231,231,conflict,sub03,-15.0,1.931845390702692,0.948528727529642,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.0218589326477159,0.0025739673152456,-0.0140025267562879,-0.059496229583416715,1.8910539309582264,0.3752616122162676,171,True,1.781
232,232,232,conflict,sub03,-15.0,1.6379276716300175,0.1384764293828734,1.8031417210826615,1.1709739252823081,0-4-8,1.8-1.17,-0.0202366399600625,-0.2171137874191283,0.0919423338431527,0.05107285789931182,1.7051203660690928,0.1320510029046166,132,True,1.823
233,233,233,conflict,sub06,-15.0,-1.9710221785914053,1.396522464000939,-1.8031417210826615,1.1709739252823081,1-6-8,-1.8-1.17,0.0127897226633907,-0.0926276905504084,0.0610039079705884,-0.07554229504087351,-2.4663274237101747,0.1453321629571022,141,True,-1.816
238,238,238,conflict,sub18,-15.0,-2.1803469168245555,0.7048994317290451,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,-0.0036314375154252,-0.0409617658893113,0.0642638461432456,-0.04579177807196122,-2.225009612122564,-0.4088845518931357,143,True,-2.107
240,240,240,conflict,sub04,-15.0,2.339195911024726,0.13370513519863692,2.1104984444124772,0.4102393400595714,2-6-8,2.11-0.41,-0.024664635769401,0.1336006912281342,0.03762881892997,0.06553300554215113,2.14963875212871,-0.3472087068878181,146,True,2.135
242,242,242,conflict,sub12,-15.0,1.9961413702205943,-0.16876799768312,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,0.0040205386864701,-0.0983861993345015,-0.0590771993330634,0.06717393486637624,2.006229072982756,-0.3189885227346197,124,True,2.106
243,243,243,conflict,sub14,-15.0,2.4804788418347044,0.4643795898150769,1.8031417210826615,1.1709739252823081,0-5-8,1.8-1.17,-0.0128414842810101,0.0517529905957142,-0.0409516329608844,-0.014958220636269726,2.105186867881349,0.1824448647452742,151,True,1.816
252,252,252,conflict,sub15,-15.0,-1.4112076188858649,1.4737740621812643,-1.8031417210826617,1.170973925282308,1-7-8,-1.8-1.17,0.0734168164058894,-0.1150038698213194,-0.0935319142518228,-0.0440267003527125,-2.0153232334657,0.4153614339364078,133,True,-1.877
263,263,263,conflict,sub01,-15.0,1.8143098649040148,1.0520190659967357,1.8031417210826617,1.1709739252823081,0-6-8,1.8-1.17,0.0088453341271047,-0.0033341913011725,0.0462318701801607,0.07332974552959093,1.5677328251312244,0.7188032476671794,136,True,1.794
267,267,267,conflict,sub09,-15.0,-1.2960499811401724,1.1677005372781504,-1.8031417210826615,1.1709739252823081,1-6-8,-1.8-1.17,0.0610896806419584,-0.0486441981859991,0.0264316510375113,0.048204502363965784,-1.5246285208436612,0.6978424389669543,181,True,-1.864
268,268,268,conflict,sub13,-15.0,2.0372824059292944,0.9851643029233341,1.8031417210826621,1.1709739252823081,0-5-8,1.8-1.17,0.1945803263376175,0.0005164593091176,0.0211857287297811,0.058280694690457935,1.7060090165684028,0.819072811798429,147,True,1.609
270,270,270,conflict,sub10,-15.0,2.2507089434988807,0.6239980207985243,1.8031417210826617,1.1709739252823081,0-6-8,1.8-1.17,0.1287046192851871,-0.1020654187869809,0.0200477042517288,-0.03247646920033409,2.0864340089403988,0.1667142575292609,141,True,1.674
272,272,272,conflict,sub12,-15.0,-1.9565017760635703,0.9367915188146904,-2.1104984444124777,0.4102393400595713,3-5-8,-2.11-0.41,0.0368085531645657,-0.0173408535362088,-0.0555579431553589,0.0793281169452984,-2.1174540733340206,-0.4493724856935592,141,True,-2.147
273,273,273,conflict,sub11,-15.0,1.689595776746616,-0.5991350267238815,2.1104984444124772,0.4102393400595713,2-7-8,2.11-0.41,0.0027501412936933,-0.0178542679791066,-0.0992251761273403,0.02047863822353113,2.0075917250241675,-0.3925493083652736,141,True,2.108
274,274,274,conflict,sub09,-15.0,-2.0158604597737546,1.3674754308194386,-2.1104984444124772,0.4102393400595714,3-6-8,-2.11-0.41,0.0072785886996167,0.0180462388513776,0.0733594926729275,-0.04918230004056412,-2.1930231516948404,-0.6178977568699668,156,True,-2.118
275,275,275,conflict,sub11,-15.0,-1.3342819869726887,1.9287652221527647,-1.8031417210826617,1.1709739252823081,1-4-8,-1.8-1.17,-0.1378052188347578,0.0414855277549674,0.0799179851193268,-0.07050152014230426,-1.9728115859661857,0.4095794082374102,154,True,-1.665
276,276,276,conflict,sub05,-15.0,1.6282886191615034,0.4078060012356962,1.8031417210826615,1.1709739252823081,0-6-8,1.8-1.17,-0.0024031805014379,-0.0145990504055847,0.0334419737560657,0.07464277009661069,1.554598090888404,0.5186570019755948,131,True,1.806
279,279,279,conflict,sub16,-15.0,1.8293606363618624,0.5527995613273309,2.1104984444124772,0.4102393400595714,2-5-8,2.11-0.41,-0.0280875417391035,-0.0368019783787851,-0.0856996537485415,0.026060766454379602,1.7620780847796758,-0.1699784127641393,156,True,2.139
282,282,282,conflict,sub18,-15.0,-1.6254739038655066,-0.08112511050458626,-1.8031417210826615,1.1709739252823081,1-4-8,-1.8-1.17,0.0810009337978073,-0.0824172633723864,0.0015370209120229,0.07972579806858882,-1.7423587125797029,-0.1324265310469937,161,True,-1.884
283,283,283,conflict,sub15,-15.0,1.8941964198021048,-0.0415120164303554,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,0.0671829653154438,-0.0563553751607771,-0.0608008290179089,-0.02754478271109262,1.8754268063450144,-0.2687569129489439,136,True,2.043
286,286,286,conflict,sub07,-15.0,-1.8485590999008648,0.8475655456357836,-2.1104984444124772,0.4102393400595713,3-5-8,-2.11-0.41,0.072091862871482,0.0760711191358274,-0.0306674946387441,0.06126947656947457,-2.0393244322374944,-0.2771706144215379,137,True,-2.183
287,287,287,conflict,sub01,-15.0,2.4828348617250757,0.13338639686338094,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.024987559273947,-0.1852552029742574,-0.0745884613718937,0.010578385183101724,2.505207887667513,-0.2556636158670357,156,True,1.778
292,292,292,conflict,sub15,-15.0,-2.372724185378144,1.8875057835516318,-2.1104984444124772,0.4102393400595714,3-6-8,-2.11-0.41,0.0360207952285254,0.062623801774439,0.0454969377617937,0.06529845722777206,-2.525959891984306,-0.4128320125305178,322,True,-2.147
297,297,297,conflict,sub04,-15.0,2.2485592684432354,0.8992862369847168,1.8031417210826615,1.1709739252823081,0-6-8,1.8-1.17,-0.0284253087160987,-0.0927704595218958,0.0917551848294585,-0.028951325373249404,1.845295517731537,0.6960546014100911,131,True,1.832
298,298,298,conflict,sub03,-15.0,-2.3350487443337613,0.7291934945827855,-2.1104984444124772,0.4102393400595714,3-4-8,-2.11-0.41,-0.1449359594486208,0.0239891816886989,0.0317734303266227,-0.048888788482135626,-2.42664042306657,-0.6003550575925427,149,True,-1.966
304,304,304,conflict,sub07,-15.0,-1.4160333655341126,1.2276631361783945,-2.1104984444124772,0.4102393400595713,3-6-8,-2.11-0.41,0.0497425704720866,0.0310279102271486,0.0595654599228842,0.08678398643181662,-1.6634984177153351,-0.1800092686378577,146,True,-2.16
305,305,305,conflict,sub17,-15.0,2.1130170179719605,0.562963199322024,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,0.0828279686373295,-0.1127845723128929,-0.0027633504965911,0.06533276785812792,1.7345972189671526,0.2641727556267558,136,True,1.72
310,310,310,conflict,sub12,-15.0,2.0086748708592497,0.3859752883652605,1.803141721082662,1.1709739252823081,0-6-8,1.8-1.17,0.0049692992682261,0.0389526447140702,0.0319665327042833,0.0943531567494158,1.7031014146298853,0.1102592619368926,131,True,1.798
311,311,311,conflict,sub13,-15.0,-2.1476372694938526,0.8712042845516617,-2.1104984444124772,0.4102393400595713,3-7-8,-2.11-0.41,-0.0282652518205298,0.0274910329171935,-0.1139009316091923,-0.027966606855090337,-2.468164636681422,-0.4980503240120489,126,True,-2.082
313,313,313,conflict,sub09,-15.0,2.786552549732587,0.3672453022106863,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,0.1041267194031335,0.0037516954715959,0.0893787765742366,0.01965368401336043,1.8608529076699143,0.6624497678713136,148,True,1.699
314,314,314,conflict,sub05,-15.0,2.5043156946469574,0.8137140943667489,1.8031417210826617,1.1709739252823081,0-4-8,1.8-1.17,0.0439626135343498,0.103301809235593,0.1018861850787782,-0.012958257695534936,2.1101891795944216,0.2712078694938324,132,True,1.759
318,318,318,conflict,sub02,-15.0,-1.7521150128298082,1.0489366700352452,-2.1104984444124772,0.4102393400595714,3-5-8,-2.11-0.41,-0.0869160188214786,0.0391850525903131,-0.027184731433613,0.08292356793353362,-1.8954631860260092,-0.219998686326109,126,True,-2.024
319,319,319,conflict,sub04,-15.0,-2.0105290045802886,2.1490401219396893,-1.8031417210826617,1.170973925282308,1-6-8,-1.8-1.17,0.0655444326346281,-0.1218395288983889,0.1010461245772739,-0.014463158911557916,-2.0182777700144525,0.1498044934762289,179,True,-1.869
320,320,320,conflict,sub16,-15.0,1.737427031859673,0.5293351211599976,1.803141721082662,1.1709739252823081,0-7-8,1.8-1.17,0.1425278735779898,-0.0262078025050843,-0.0768250542698902,0.07344144721531976,1.723977244647413,0.430287602677758,147,True,1.661
325,325,325,conflict,sub13,-15.0,2.476436709056677,0.060021635929947914,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,-0.0886403782103233,-0.0030720652125346,-0.0238775050261759,0.07508338401083814,2.4376828666232515,-0.152512167760721,156,True,2.199
327,327,327,conflict,sub10,-15.0,2.15016332185691,-0.027103360864952797,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,0.0979971486403083,-0.0091760643704683,-0.079312959315689,-0.02568932550013381,2.021671046657831,0.3171104747990446,204,True,1.705
333,333,333,conflict,sub13,-15.0,2.111554322591839,0.07487977171665516,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,-0.033087480515788,-0.1264129594357174,0.0087837760517048,0.0807165176582495,2.381434712953053,-0.9995053807806026,136,True,2.144
337,337,337,conflict,sub11,-15.0,2.181609467520282,0.4573869828758907,1.8031417210826617,1.1709739252823081,0-6-8,1.8-1.17,-0.0128149790291367,-0.115682998775702,0.0124500569354324,-0.08561474479106079,1.9845735758062448,-0.0594356385408516,152,True,1.816
346,346,346,conflict,sub13,-15.0,2.4385344926583064,0.5509545720297401,1.8031417210826617,1.1709739252823081,0-7-8,1.8-1.17,-0.0410506543063739,0.0783831308637914,-0.0586894612574006,-0.006733697383445758,2.2665590060538308,0.6689403034352193,151,True,1.844
355,355,355,conflict,sub02,-15.0,2.1627240616057155,0.09039240916141578,2.1104984444124772,0.4102393400595713,2-5-8,2.11-0.41,-0.0498692738559111,0.3416173719810202,-0.020570596147537,0.051474502320644655,2.173756810110998,0.0892488271578656,151,True,2.16
357,357,357,conflict,sub05,-15.0,1.95054186613012,-0.11932174583063793,2.1104984444124772,0.4102393400595713,2-4-8,2.11-0.41,-0.1553959301597572,-0.0630819374794057,0.0173429793589843,0.1047441697895638,1.8926061301030457,-0.2350747906766655,136,True,2.266
360,360,360,conflict,sub03,-15.0,-1.4411400594942012,1.328775387607167,-1.803141721082662,1.1709739252823081,1-5-8,-1.8-1.17,-0.011225524648266,-0.1217641276135618,-0.0885177249505884,0.0663941705471569,-1.807613267537956,0.3334100964184324,126,True,-1.792
